"Name","Team","Games","Points","G","A","PM","PIM","S","SOFF","LB","TO","CT","FO_W","FO","PointsPG","GPG","APG","PMPG","PIMPG","SPG","SOFFPG","LBPG","TOPG","CTPG","FO_WPG","FOPG","ATO_ration","FOpercent","ShootingPct","AdjShootingPct"
"L.Harris","Toronto ",18,10,3,7,0,2,12,5,114,13,22,NA,NA,0.555555555555556,0.166666666666667,0.388888888888889,0,0.111111111111111,0.666666666666667,0.277777777777778,6.33333333333333,0.722222222222222,1.22222222222222,NA,NA,0.538461538461538,NA,0.176470588235294,0.25
"L.Magnan","Rochester ",16,7,2,5,0,8,5,3,108,18,11,NA,NA,0.4375,0.125,0.3125,0,0.5,0.3125,0.1875,6.75,1.125,0.6875,NA,NA,0.277777777777778,NA,0.25,0.4
"L.Patten","Philadelphia ",17,10,5,5,0,58,10,3,70,17,11,NA,NA,0.588235294117647,0.294117647058824,0.294117647058824,0,3.41176470588235,0.588235294117647,0.176470588235294,4.11764705882353,1,0.647058823529412,NA,NA,0.294117647058824,NA,0.384615384615385,0.5
"L.Schuss","Vancouver ",17,72,24,48,0,8,172,69,74,43,3,NA,NA,4.23529411764706,1.41176470588235,2.82352941176471,0,0.470588235294118,10.1176470588235,4.05882352941176,4.35294117647059,2.52941176470588,0.176470588235294,NA,NA,1.11627906976744,NA,0.0995850622406639,0.13953488372093
"L.Stouros","Georgia ",18,3,0,3,0,13,1,2,58,3,6,NA,NA,0.166666666666667,0,0.166666666666667,0,0.722222222222222,0.0555555555555556,0.111111111111111,3.22222222222222,0.166666666666667,0.333333333333333,NA,NA,1,NA,0,0
"L.Thompson","Georgia ",18,105,43,62,0,6,158,62,94,32,16,NA,NA,5.83333333333333,2.38888888888889,3.44444444444444,0,0.333333333333333,8.77777777777778,3.44444444444444,5.22222222222222,1.77777777777778,0.888888888888889,NA,NA,1.9375,NA,0.195454545454545,0.272151898734177
"L.Van Schepen","Rochester ",13,2,0,2,0,4,3,1,39,9,9,NA,NA,0.153846153846154,0,0.153846153846154,0,0.307692307692308,0.230769230769231,0.0769230769230769,3,0.692307692307692,0.692307692307692,NA,NA,0.222222222222222,NA,0,0
"M.Beers","Vancouver ",17,13,2,11,0,43,9,4,134,12,21,NA,NA,0.764705882352941,0.117647058823529,0.647058823529412,0,2.52941176470588,0.529411764705882,0.235294117647059,7.88235294117647,0.705882352941177,1.23529411764706,NA,NA,0.916666666666667,NA,0.153846153846154,0.222222222222222
"M.Bennett","Buffalo ",4,1,1,0,0,2,3,0,13,0,1,NA,NA,0.25,0.25,0,0,0.5,0.75,0,3.25,0,0.25,NA,NA,NA,NA,0.333333333333333,0.333333333333333
"M.Bennett","Philadelphia ",7,6,2,4,0,6,4,0,29,1,2,NA,NA,0.857142857142857,0.285714285714286,0.571428571428571,0,0.857142857142857,0.571428571428571,0,4.14285714285714,0.142857142857143,0.285714285714286,NA,NA,4,NA,0.5,0.5
"M.Burke","Rochester ",14,42,15,27,0,11,84,24,47,22,1,NA,NA,3,1.07142857142857,1.92857142857143,0,0.785714285714286,6,1.71428571428571,3.35714285714286,1.57142857142857,0.0714285714285714,NA,NA,1.22727272727273,NA,0.138888888888889,0.178571428571429
"M.Byrne","New England ",1,0,0,0,0,0,0,0,2,1,0,3,15,0,0,0,0,0,0,0,2,1,0,3,15,0,0.2,NA,NA
"M.Carnegie","Calgary ",11,2,0,2,0,12,1,0,35,3,8,NA,NA,0.181818181818182,0,0.181818181818182,0,1.09090909090909,0.0909090909090909,0,3.18181818181818,0.272727272727273,0.727272727272727,NA,NA,0.666666666666667,NA,0,0
"M.de Snoo","Buffalo ",17,14,5,9,0,25,33,5,131,18,21,NA,NA,0.823529411764706,0.294117647058824,0.529411764705882,0,1.47058823529412,1.94117647058824,0.294117647058824,7.70588235294118,1.05882352941176,1.23529411764706,NA,NA,0.5,NA,0.131578947368421,0.151515151515152
"M.Dinsdale","Saskatchewan ",18,47,20,27,0,6,94,23,41,30,3,NA,NA,2.61111111111111,1.11111111111111,1.5,0,0.333333333333333,5.22222222222222,1.27777777777778,2.27777777777778,1.66666666666667,0.166666666666667,NA,NA,0.9,NA,0.170940170940171,0.212765957446809
"M.Dunn","Georgia ",16,6,1,5,0,8,6,2,36,3,5,NA,NA,0.375,0.0625,0.3125,0,0.5,0.375,0.125,2.25,0.1875,0.3125,NA,NA,1.66666666666667,NA,0.125,0.166666666666667
"M.Gilray","Buffalo ",18,5,3,2,0,11,10,3,69,9,9,NA,NA,0.277777777777778,0.166666666666667,0.111111111111111,0,0.611111111111111,0.555555555555556,0.166666666666667,3.83333333333333,0.5,0.5,NA,NA,0.222222222222222,NA,0.230769230769231,0.3
"M.Hossack","Saskatchewan ",18,17,3,14,0,10,17,11,93,20,18,NA,NA,0.944444444444444,0.166666666666667,0.777777777777778,0,0.555555555555556,0.944444444444444,0.611111111111111,5.16666666666667,1.11111111111111,1,NA,NA,0.7,NA,0.107142857142857,0.176470588235294
"M.Jones","Vancouver ",18,83,35,48,0,23,185,85,93,71,3,NA,NA,4.61111111111111,1.94444444444444,2.66666666666667,0,1.27777777777778,10.2777777777778,4.72222222222222,5.16666666666667,3.94444444444444,0.166666666666667,NA,NA,0.676056338028169,NA,0.12962962962963,0.189189189189189
"M.MacGrotty","Saskatchewan ",6,3,1,2,0,0,2,0,9,2,2,NA,NA,0.5,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0,1.5,0.333333333333333,0.333333333333333,NA,NA,1,NA,0.5,0.5
"M.Manley","Rochester ",7,1,0,1,0,4,1,0,31,1,2,NA,NA,0.142857142857143,0,0.142857142857143,0,0.571428571428571,0.142857142857143,0,4.42857142857143,0.142857142857143,0.285714285714286,NA,NA,1,NA,0,0
"M.Matthews","Saskatchewan ",18,105,41,64,0,8,140,64,70,55,3,NA,NA,5.83333333333333,2.27777777777778,3.55555555555556,0,0.444444444444444,7.77777777777778,3.55555555555556,3.88888888888889,3.05555555555556,0.166666666666667,NA,NA,1.16363636363636,NA,0.200980392156863,0.292857142857143
"M.Messenger","Saskatchewan ",18,15,9,6,0,17,21,2,115,9,31,NA,NA,0.833333333333333,0.5,0.333333333333333,0,0.944444444444444,1.16666666666667,0.111111111111111,6.38888888888889,0.5,1.72222222222222,NA,NA,0.666666666666667,NA,0.391304347826087,0.428571428571429
"M.Mitchell","New England ",2,1,0,1,0,0,0,0,4,2,0,NA,NA,0.5,0,0.5,0,0,0,0,2,1,0,NA,NA,0.5,NA,NA,NA
"M.Mitchell","Vancouver ",6,2,0,2,0,2,3,0,16,4,3,NA,NA,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.5,0,2.66666666666667,0.666666666666667,0.5,NA,NA,0.5,NA,0,0
"M.Poulin","Georgia ",17,10,0,10,0,0,0,0,17,0,0,NA,NA,0.588235294117647,0,0.588235294117647,0,0,0,0,1,0,0,NA,NA,Inf,NA,NA,NA
"M.Rambo","Philadelphia ",17,56,26,30,0,17,97,40,36,28,2,NA,NA,3.29411764705882,1.52941176470588,1.76470588235294,0,1,5.70588235294118,2.35294117647059,2.11764705882353,1.64705882352941,0.117647058823529,NA,NA,1.07142857142857,NA,0.18978102189781,0.268041237113402
"M.Schlosser","San Diego ",1,0,0,0,0,0,1,0,3,1,0,NA,NA,0,0,0,0,0,1,0,3,1,0,NA,NA,0,NA,0,0
"M.Spanger","Buffalo ",12,5,1,4,0,4,5,3,41,2,5,NA,NA,0.416666666666667,0.0833333333333333,0.333333333333333,0,0.333333333333333,0.416666666666667,0.25,3.41666666666667,0.166666666666667,0.416666666666667,NA,NA,2,NA,0.125,0.2
"M.Thompson","Georgia ",18,43,23,20,0,12,100,57,39,38,1,NA,NA,2.38888888888889,1.27777777777778,1.11111111111111,0,0.666666666666667,5.55555555555556,3.16666666666667,2.16666666666667,2.11111111111111,0.0555555555555556,NA,NA,0.526315789473684,NA,0.146496815286624,0.23
"M.Triolo","Rochester ",6,7,3,4,0,0,24,13,33,10,0,NA,NA,1.16666666666667,0.5,0.666666666666667,0,0,4,2.16666666666667,5.5,1.66666666666667,0,NA,NA,0.4,NA,0.0810810810810811,0.125
"M.Vinc","Buffalo ",18,6,0,6,0,0,1,0,12,1,0,NA,NA,0.333333333333333,0,0.333333333333333,0,0,0.0555555555555556,0,0.666666666666667,0.0555555555555556,0,NA,NA,6,NA,0,0
"M.Wilde","Calgary ",17,16,5,11,0,16,20,6,75,11,11,NA,NA,0.941176470588235,0.294117647058824,0.647058823529412,0,0.941176470588235,1.17647058823529,0.352941176470588,4.41176470588235,0.647058823529412,0.647058823529412,NA,NA,1,NA,0.192307692307692,0.25
"N.Bilic","Saskatchewan ",16,5,0,5,0,61,3,2,47,7,11,NA,NA,0.3125,0,0.3125,0,3.8125,0.1875,0.125,2.9375,0.4375,0.6875,NA,NA,0.714285714285714,NA,0,0
"N.Chaykowsky","New England ",16,9,2,7,0,2,16,7,60,8,2,NA,NA,0.5625,0.125,0.4375,0,0.125,1,0.4375,3.75,0.5,0.125,NA,NA,0.875,NA,0.0869565217391304,0.125
"N.Finlay","Saskatchewan ",6,1,1,0,0,0,2,1,15,0,4,NA,NA,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0.166666666666667,2.5,0,0.666666666666667,NA,NA,NA,NA,0.333333333333333,0.5
"N.Ossello","San Diego ",2,1,0,1,0,0,0,0,7,0,0,NA,NA,0.5,0,0.5,0,0,0,0,3.5,0,0,NA,NA,Inf,NA,NA,NA
"N.Rose","Toronto ",18,12,0,12,NA,0,0,1,17,0,0,NA,NA,0.666666666666667,0,0.666666666666667,NA,0,0,0.0555555555555556,0.944444444444444,0,0,NA,NA,Inf,NA,0,NA
"N.Wade","Vancouver ",2,0,0,0,0,2,0,0,1,0,0,NA,NA,0,0,0,0,1,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA
"N.Weiss","Buffalo ",18,14,5,9,0,41,24,7,107,14,16,62,163,0.777777777777778,0.277777777777778,0.5,0,2.27777777777778,1.33333333333333,0.388888888888889,5.94444444444444,0.777777777777778,0.888888888888889,3.44444444444444,9.05555555555556,0.642857142857143,0.380368098159509,0.161290322580645,0.208333333333333
"O.Barker","Vancouver ",16,7,3,4,0,41,12,1,45,18,20,NA,NA,0.4375,0.1875,0.25,0,2.5625,0.75,0.0625,2.8125,1.125,1.25,NA,NA,0.222222222222222,NA,0.230769230769231,0.25
"O.Horn","Rochester ",10,1,0,1,0,2,4,2,26,1,2,NA,NA,0.1,0,0.1,0,0.2,0.4,0.2,2.6,0.1,0.2,NA,NA,1,NA,0,0
"P.Caputo","Toronto ",2,0,0,0,0,22,2,1,3,0,0,NA,NA,0,0,0,0,11,1,0.5,1.5,0,0,NA,NA,NA,NA,0,0
"P.Dawson","Rochester ",10,3,0,3,0,18,5,0,34,7,5,NA,NA,0.3,0,0.3,0,1.8,0.5,0,3.4,0.7,0.5,NA,NA,0.428571428571429,NA,0,0
"P.Dawson","San Diego ",8,0,0,0,0,4,1,0,25,2,5,NA,NA,0,0,0,0,0.5,0.125,0,3.125,0.25,0.625,NA,NA,0,NA,0,0
"P.Dubenski","San Diego ",1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"P.Dubenski","Saskatchewan ",5,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"P.Resch","Philadelphia ",1,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"P.Saunders","Rochester ",4,13,8,5,0,0,25,11,5,5,2,NA,NA,3.25,2,1.25,0,0,6.25,2.75,1.25,1.25,0.5,NA,NA,1,NA,0.222222222222222,0.32
"Q.MacKay","San Diego ",6,1,0,1,0,0,1,0,19,0,4,NA,NA,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0,3.16666666666667,0,0.666666666666667,NA,NA,Inf,NA,0,0
"Q.Powless","New England ",2,3,2,1,0,0,6,3,3,3,0,NA,NA,1.5,1,0.5,0,0,3,1.5,1.5,1.5,0,NA,NA,0.333333333333333,NA,0.222222222222222,0.333333333333333
"Q.Powless","Rochester ",3,5,1,4,0,0,6,1,5,3,1,NA,NA,1.66666666666667,0.333333333333333,1.33333333333333,0,0,2,0.333333333333333,1.66666666666667,1,0.333333333333333,NA,NA,1.33333333333333,NA,0.142857142857143,0.166666666666667
"R.Benesch","Colorado ",10,47,17,30,0,2,89,36,55,31,1,NA,NA,4.7,1.7,3,0,0.2,8.9,3.6,5.5,3.1,0.1,NA,NA,0.967741935483871,NA,0.136,0.191011235955056
"R.Benesch","Rochester ",8,33,18,15,0,0,67,28,42,23,0,NA,NA,4.125,2.25,1.875,0,0,8.375,3.5,5.25,2.875,0,NA,NA,0.652173913043478,NA,0.189473684210526,0.26865671641791
"R.Callies","Calgary ",14,5,2,3,0,2,12,3,33,3,6,NA,NA,0.357142857142857,0.142857142857143,0.214285714285714,0,0.142857142857143,0.857142857142857,0.214285714285714,2.35714285714286,0.214285714285714,0.428571428571429,NA,NA,1,NA,0.133333333333333,0.166666666666667
"R.Church","Saskatchewan ",17,67,25,42,0,2,138,57,66,24,6,NA,NA,3.94117647058824,1.47058823529412,2.47058823529412,0,0.117647058823529,8.11764705882353,3.35294117647059,3.88235294117647,1.41176470588235,0.352941176470588,NA,NA,1.75,NA,0.128205128205128,0.181159420289855
"R.Duch","Calgary ",18,74,27,47,0,2,116,53,66,37,2,NA,NA,4.11111111111111,1.5,2.61111111111111,0,0.111111111111111,6.44444444444444,2.94444444444444,3.66666666666667,2.05555555555556,0.111111111111111,NA,NA,1.27027027027027,NA,0.159763313609467,0.232758620689655
"R.Fournier","New England ",17,3,3,0,0,22,8,4,80,14,12,195,409,0.176470588235294,0.176470588235294,0,0,1.29411764705882,0.470588235294118,0.235294117647059,4.70588235294118,0.823529411764706,0.705882352941177,11.4705882352941,24.0588235294118,0,0.476772616136919,0.25,0.375
"R.Hellyer","Toronto ",18,86,36,50,0,6,166,77,74,44,2,NA,NA,4.77777777777778,2,2.77777777777778,0,0.333333333333333,9.22222222222222,4.27777777777778,4.11111111111111,2.44444444444444,0.111111111111111,NA,NA,1.13636363636364,NA,0.148148148148148,0.216867469879518
"R.Hope","Colorado ",18,5,1,4,0,16,5,0,138,12,13,NA,NA,0.277777777777778,0.0555555555555556,0.222222222222222,0,0.888888888888889,0.277777777777778,0,7.66666666666667,0.666666666666667,0.722222222222222,NA,NA,0.333333333333333,NA,0.2,0.2
"R.Hutchcraft","Toronto ",18,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"R.Keenan","Saskatchewan ",18,62,20,42,0,11,93,48,52,28,3,NA,NA,3.44444444444444,1.11111111111111,2.33333333333333,0,0.611111111111111,5.16666666666667,2.66666666666667,2.88888888888889,1.55555555555556,0.166666666666667,NA,NA,1.5,NA,0.141843971631206,0.21505376344086
"R.Lee","Colorado ",18,59,27,32,0,4,112,49,72,47,3,NA,NA,3.27777777777778,1.5,1.77777777777778,0,0.222222222222222,6.22222222222222,2.72222222222222,4,2.61111111111111,0.166666666666667,NA,NA,0.680851063829787,NA,0.167701863354037,0.241071428571429
"R.Loewen","Calgary ",18,46,20,26,0,4,69,29,50,33,1,NA,NA,2.55555555555556,1.11111111111111,1.44444444444444,0,0.222222222222222,3.83333333333333,1.61111111111111,2.77777777777778,1.83333333333333,0.0555555555555556,NA,NA,0.787878787878788,NA,0.204081632653061,0.289855072463768
"R.Martel","Calgary ",10,16,5,11,0,2,27,15,20,23,0,NA,NA,1.6,0.5,1.1,0,0.2,2.7,1.5,2,2.3,0,NA,NA,0.478260869565217,NA,0.119047619047619,0.185185185185185
"R.Mydske","Vancouver ",6,0,0,0,0,2,0,0,2,2,1,NA,NA,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.166666666666667,NA,NA,0,NA,NA,NA
"R.O'Connor","New England ",1,1,0,1,0,4,7,3,4,2,0,NA,NA,1,0,1,0,4,7,3,4,2,0,NA,NA,0.5,NA,0,0
"R.OConnor","New England ",17,75,27,48,0,4,131,35,54,25,1,NA,NA,4.41176470588235,1.58823529411765,2.82352941176471,0,0.235294117647059,7.70588235294118,2.05882352941176,3.17647058823529,1.47058823529412,0.0588235294117647,NA,NA,1.92,NA,0.162650602409639,0.206106870229008
"R.Staats","Georgia ",17,96,37,59,0,12,160,69,45,44,4,NA,NA,5.64705882352941,2.17647058823529,3.47058823529412,0,0.705882352941177,9.41176470588235,4.05882352941176,2.64705882352941,2.58823529411765,0.235294117647059,NA,NA,1.34090909090909,NA,0.161572052401747,0.23125
"R.Wagner","Buffalo ",4,0,0,0,0,0,1,0,14,0,3,NA,NA,0,0,0,0,0,0.25,0,3.5,0,0.75,NA,NA,NA,NA,0,0
"R.Wagner","Philadelphia ",7,2,1,1,0,4,3,1,29,6,4,NA,NA,0.285714285714286,0.142857142857143,0.142857142857143,0,0.571428571428571,0.428571428571429,0.142857142857143,4.14285714285714,0.857142857142857,0.571428571428571,NA,NA,0.166666666666667,NA,0.25,0.333333333333333
"S.Burns","Toronto ",11,4,0,4,0,6,10,2,44,5,4,NA,NA,0.363636363636364,0,0.363636363636364,0,0.545454545454545,0.909090909090909,0.181818181818182,4,0.454545454545455,0.363636363636364,NA,NA,0.8,NA,0,0
"S.Campbell","Rochester ",10,7,4,3,0,13,12,6,46,8,7,NA,NA,0.7,0.4,0.3,0,1.3,1.2,0.6,4.6,0.8,0.7,NA,NA,0.375,NA,0.222222222222222,0.333333333333333
"S.Campbell","Saskatchewan ",8,4,1,3,0,0,4,3,19,5,8,NA,NA,0.5,0.125,0.375,0,0,0.5,0.375,2.375,0.625,1,NA,NA,0.6,NA,0.142857142857143,0.25
"S.Carnegie","Colorado ",18,0,0,0,0,25,1,2,50,11,15,NA,NA,0,0,0,0,1.38888888888889,0.0555555555555556,0.111111111111111,2.77777777777778,0.611111111111111,0.833333333333333,NA,NA,0,NA,0,0
"S.Charbonneau","Philadelphia ",18,20,9,11,0,27,20,3,104,13,20,NA,NA,1.11111111111111,0.5,0.611111111111111,0,1.5,1.11111111111111,0.166666666666667,5.77777777777778,0.722222222222222,1.11111111111111,NA,NA,0.846153846153846,NA,0.391304347826087,0.45
"S.Dominey","Toronto ",1,1,1,0,0,0,1,0,1,0,0,NA,NA,1,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,1,1
"S.Evans","Buffalo ",17,94,28,66,0,17,147,57,69,56,6,NA,NA,5.52941176470588,1.64705882352941,3.88235294117647,0,1,8.64705882352941,3.35294117647059,4.05882352941176,3.29411764705882,0.352941176470588,NA,NA,1.17857142857143,NA,0.137254901960784,0.19047619047619
"S.Fryer","Colorado ",18,0,0,0,0,0,0,0,4,0,0,NA,NA,0,0,0,0,0,0,0,0.222222222222222,0,0,NA,NA,NA,NA,NA,NA
"S.Jackson","Georgia ",18,80,31,49,0,13,112,39,69,31,0,NA,NA,4.44444444444444,1.72222222222222,2.72222222222222,0,0.722222222222222,6.22222222222222,2.16666666666667,3.83333333333333,1.72222222222222,0,NA,NA,1.58064516129032,NA,0.205298013245033,0.276785714285714
"S.Keogh","Colorado ",4,6,3,3,0,0,23,14,8,2,0,NA,NA,1.5,0.75,0.75,0,0,5.75,3.5,2,0.5,0,NA,NA,1.5,NA,0.0810810810810811,0.130434782608696
"S.Keogh","Rochester ",3,1,1,0,0,4,9,8,9,5,1,NA,NA,0.333333333333333,0.333333333333333,0,0,1.33333333333333,3,2.66666666666667,3,1.66666666666667,0.333333333333333,NA,NA,0,NA,0.0588235294117647,0.111111111111111
"S.Leblanc","New England ",18,93,27,66,0,13,150,60,58,48,8,NA,NA,5.16666666666667,1.5,3.66666666666667,0,0.722222222222222,8.33333333333333,3.33333333333333,3.22222222222222,2.66666666666667,0.444444444444444,NA,NA,1.375,NA,0.128571428571429,0.18
"S.Lee","Colorado ",1,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,1,0,1,0,1,1,2,NA,0.5,0,0
"S.Oakes","New England ",6,11,4,7,0,0,28,8,11,11,1,NA,NA,1.83333333333333,0.666666666666667,1.16666666666667,0,0,4.66666666666667,1.33333333333333,1.83333333333333,1.83333333333333,0.166666666666667,NA,NA,0.636363636363636,NA,0.111111111111111,0.142857142857143
"S.Priolo","Buffalo ",18,26,11,15,0,21,24,5,135,16,23,NA,NA,1.44444444444444,0.611111111111111,0.833333333333333,0,1.16666666666667,1.33333333333333,0.277777777777778,7.5,0.888888888888889,1.27777777777778,NA,NA,0.9375,NA,0.379310344827586,0.458333333333333
"S.Simpson","Calgary ",10,10,3,7,0,8,15,5,38,9,5,NA,NA,1,0.3,0.7,0,0.8,1.5,0.5,3.8,0.9,0.5,NA,NA,0.777777777777778,NA,0.15,0.2
"T.Baptiste","Philadelphia ",18,7,0,7,0,2,16,0,179,17,12,362,532,0.388888888888889,0,0.388888888888889,0,0.111111111111111,0.888888888888889,0,9.94444444444444,0.944444444444444,0.666666666666667,20.1111111111111,29.5555555555556,0.411764705882353,0.680451127819549,0,0
"T.Bell","Calgary ",11,4,2,2,0,17,8,1,72,5,6,NA,NA,0.363636363636364,0.181818181818182,0.181818181818182,0,1.54545454545455,0.727272727272727,0.0909090909090909,6.54545454545455,0.454545454545455,0.545454545454545,NA,NA,0.4,NA,0.222222222222222,0.25
"T.Burton","Calgary ",18,6,2,4,0,10,5,3,101,17,14,245,479,0.333333333333333,0.111111111111111,0.222222222222222,0,0.555555555555556,0.277777777777778,0.166666666666667,5.61111111111111,0.944444444444444,0.777777777777778,13.6111111111111,26.6111111111111,0.235294117647059,0.511482254697286,0.25,0.4
"T.Carlson","San Diego ",17,0,0,0,0,2,0,0,1,0,0,NA,NA,0,0,0,0,0.117647058823529,0,0,0.0588235294117647,0,0,NA,NA,NA,NA,NA,NA
"T.Codron","Vancouver ",18,3,1,2,0,14,4,0,36,2,2,NA,NA,0.166666666666667,0.0555555555555556,0.111111111111111,0,0.777777777777778,0.222222222222222,0,2,0.111111111111111,0.111111111111111,NA,NA,1,NA,0.25,0.25
"T.Cornwall","Saskatchewan ",18,6,0,6,0,2,7,4,45,7,9,NA,NA,0.333333333333333,0,0.333333333333333,0,0.111111111111111,0.388888888888889,0.222222222222222,2.5,0.388888888888889,0.5,NA,NA,0.857142857142857,NA,0,0
"T.Digby","New England ",17,72,27,45,0,14,79,25,49,33,3,NA,NA,4.23529411764706,1.58823529411765,2.64705882352941,0,0.823529411764706,4.64705882352941,1.47058823529412,2.88235294117647,1.94117647058824,0.176470588235294,NA,NA,1.36363636363636,NA,0.259615384615385,0.341772151898734
"T.Edwards","Colorado ",18,4,0,4,0,2,6,2,76,8,21,189,353,0.222222222222222,0,0.222222222222222,0,0.111111111111111,0.333333333333333,0.111111111111111,4.22222222222222,0.444444444444444,1.16666666666667,10.5,19.6111111111111,0.5,0.535410764872521,0,0
"T.Evans","San Diego ",18,45,19,26,0,5,81,31,63,31,3,NA,NA,2.5,1.05555555555556,1.44444444444444,0,0.277777777777778,4.5,1.72222222222222,3.5,1.72222222222222,0.166666666666667,NA,NA,0.838709677419355,NA,0.169642857142857,0.234567901234568
"T.Ferreira","Georgia ",2,1,0,1,0,2,0,0,2,1,2,NA,NA,0.5,0,0.5,0,1,0,0,1,0.5,1,NA,NA,1,NA,NA,NA
"T.Hoggarth","Buffalo ",17,61,29,32,0,4,93,33,90,22,6,NA,NA,3.58823529411765,1.70588235294118,1.88235294117647,0,0.235294117647059,5.47058823529412,1.94117647058824,5.29411764705882,1.29411764705882,0.352941176470588,NA,NA,1.45454545454545,NA,0.23015873015873,0.311827956989247
"T.Malcom","Vancouver ",17,38,13,25,0,6,80,32,58,19,3,NA,NA,2.23529411764706,0.764705882352941,1.47058823529412,0,0.352941176470588,4.70588235294118,1.88235294117647,3.41176470588235,1.11764705882353,0.176470588235294,NA,NA,1.31578947368421,NA,0.116071428571429,0.1625
"T.Pace","Calgary ",11,42,17,25,0,2,60,25,39,18,3,NA,NA,3.81818181818182,1.54545454545455,2.27272727272727,0,0.181818181818182,5.45454545454545,2.27272727272727,3.54545454545455,1.63636363636364,0.272727272727273,NA,NA,1.38888888888889,NA,0.2,0.283333333333333
"T.Reinholdt","San Diego ",18,12,1,11,0,13,14,4,106,16,21,NA,NA,0.666666666666667,0.0555555555555556,0.611111111111111,0,0.722222222222222,0.777777777777778,0.222222222222222,5.88888888888889,0.888888888888889,1.16666666666667,NA,NA,0.6875,NA,0.0555555555555556,0.0714285714285714
"T.Richards","Calgary ",18,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"T.Schreiber","Toronto ",18,94,29,65,0,2,175,70,61,40,5,NA,NA,5.22222222222222,1.61111111111111,3.61111111111111,0,0.111111111111111,9.72222222222222,3.88888888888889,3.38888888888889,2.22222222222222,0.277777777777778,NA,NA,1.625,NA,0.118367346938776,0.165714285714286
"T.Stuart","Colorado ",18,15,5,10,0,6,17,6,99,15,20,NA,NA,0.833333333333333,0.277777777777778,0.555555555555556,0,0.333333333333333,0.944444444444444,0.333333333333333,5.5,0.833333333333333,1.11111111111111,NA,NA,0.666666666666667,NA,0.217391304347826,0.294117647058824
"V.Harris","Philadelphia ",13,26,11,15,0,12,68,47,42,16,7,NA,NA,2,0.846153846153846,1.15384615384615,0,0.923076923076923,5.23076923076923,3.61538461538462,3.23076923076923,1.23076923076923,0.538461538461538,NA,NA,0.9375,NA,0.0956521739130435,0.161764705882353
"W.Hill","Rochester ",18,7,0,7,0,0,0,1,5,0,0,NA,NA,0.388888888888889,0,0.388888888888889,0,0,0,0.0555555555555556,0.277777777777778,0,0,NA,NA,Inf,NA,0,NA
"Z.Christianson","Vancouver ",1,0,0,0,0,0,1,0,1,2,1,NA,NA,0,0,0,0,0,1,0,1,2,1,NA,NA,0,NA,0,0
"Z.Currier","Calgary ",18,22,6,16,0,16,20,6,199,22,34,NA,NA,1.22222222222222,0.333333333333333,0.888888888888889,0,0.888888888888889,1.11111111111111,0.333333333333333,11.0555555555556,1.22222222222222,1.88888888888889,NA,NA,0.727272727272727,NA,0.230769230769231,0.3
"Z.Herreweyers","Buffalo ",2,3,2,1,0,0,12,3,8,3,0,NA,NA,1.5,1,0.5,0,0,6,1.5,4,1.5,0,NA,NA,0.333333333333333,NA,0.133333333333333,0.166666666666667
"Z.Higgins","Buffalo ",18,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0.0555555555555556,0,0,NA,NA,NA,NA,NA,NA
"Z.Miller","San Diego ",1,2,0,2,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,2,Inf,0,NA,NA
"Z.Porter","Vancouver ",15,4,2,2,0,21,5,2,61,12,12,101,305,0.266666666666667,0.133333333333333,0.133333333333333,0,1.4,0.333333333333333,0.133333333333333,4.06666666666667,0.8,0.8,6.73333333333333,20.3333333333333,0.166666666666667,0.331147540983607,0.285714285714286,0.4
"Z.Reid","Philadelphia ",8,2,0,2,0,4,2,1,26,3,5,NA,NA,0.25,0,0.25,0,0.5,0.25,0.125,3.25,0.375,0.625,NA,NA,0.666666666666667,NA,0,0
"Z.Williams","Georgia ",18,45,22,23,0,11,86,38,69,23,4,NA,NA,2.5,1.22222222222222,1.27777777777778,0,0.611111111111111,4.77777777777778,2.11111111111111,3.83333333333333,1.27777777777778,0.222222222222222,NA,NA,1,NA,0.17741935483871,0.255813953488372
